Code;Actie;Beleidsitem code;Algemene rekening;Investeringsenveloppe;Omschrijving budgetboekjaar;Bedrag (Bj+0);Bedrag (Bj+1);Bedrag (Bj+2);Bedrag (Bj+3);Bedrag (Bj+4);Bedrag (Bj+5)
BP2014_2021-3/GBB-CBS/0160-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0160-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0160-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0160-00;7404999;IE-GEEN;Federaal meerjarenplan;82180;106700;133000;46000;43300;40900
BP2014_2021-3/GBB-CBS/0160-00/7405002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0160-00;7405002;IE-GEEN;Personeelssubsidies algemeen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0160-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0160-00;7406999;IE-GEEN;Subsidie scholenband;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0160-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0160-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;150;150;150;150;150;150
BP2014_2021-3/GBB-CBS/0190-00/6100800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6100800;IE-GEEN;Huur en huurlasten van gehuurde onroerende goederen (lange termijn);0;0;0;0;;
BP2014_2021-3/GBB-CBS/0190-00/6120150/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6120150;IE-GEEN;Burgerlijke aansprakelijkheid;22368.6;22815.97;23272.29;23737.74;23700;23700
BP2014_2021-3/GBB-CBS/0190-00/6120160/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6120160;IE-GEEN;Verzekering voertuigen;9500;9600;9700;9800;9800;9800
BP2014_2021-3/GBB-CBS/0190-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;251;251;251;251;251;251
BP2014_2021-3/GBB-CBS/0190-00/6141005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6141005;IE-GEEN;Procedure- en vervolgingskosten;500;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0190-00/6143005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6143005;IE-GEEN;Reis- en verblijfkosten (Dienstverplaatsing);4500;4500;4500;4500;4500;4500
BP2014_2021-3/GBB-CBS/0190-00/6143007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6143007;IE-GEEN;Publiciteit, advertenties & info;2500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0190-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6149000;IE-GEEN;Verkiezingen;100;100;14000;11000;1000;100
BP2014_2021-3/GBB-CBS/0190-00/6160300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0190-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;4520.8999999999996;4182.71;4245.45;4309.1400000000003;4395.32;4483.2299999999996
BP2014_2021-3/GBB-CBS/0190-00/6231005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6231005;IE-GEEN;Verzekering arbeidsongevallen;46713.96;47648.24;48601.2;49573.23;50564.69;51575.99
BP2014_2021-3/GBB-CBS/0190-00/6239999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6239999;IE-GEEN;Vergoeding voor laatste ziekte en begrafeniskosten;2000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0190-00/6430000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6430000;IE-GEEN;Vergoeding schadegevallen;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0190-00/6479999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6479999;IE-GEEN;Teambuilidng;0;3000;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0190-00/6500100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6500100;IE-GEEN;FinanciÃ«le kosten leasingschulden;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0190-00/6570002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0190-00;6570002;IE-GEEN;Verwijlintresten;150;150;150;150;150;150
BP2014_2021-3/GBB-CBS/0190-00/7000099/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0190-00;7000099;IE-GEEN;Opbrengsten uit andere verkopen;425;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0190-00/7040006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0190-00;7040006;IE-GEEN;Tussenkomsten van verzekeringsmaatschappijen;18000;14000;14000;14000;14000;14000
BP2014_2021-3/GBB-CBS/0190-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0190-00;7040999;IE-GEEN;terugvordering PV's, telefoonkosten,...;2300;300;300;300;300;300
BP2014_2021-3/GBB-CBS/0190-00/7060999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0190-00;7060999;IE-GEEN;AGB - gemeentehuis;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0190-00/7080000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0190-00;7080000;IE-GEEN;Toegekende kortingen, ristorno's en rabatten (-);0;0;0;0;;
BP2014_2021-3/GBB-CBS/0190-00/7390000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0190-00;7390000;IE-GEEN;Gemeentelijke administratieve sanctie;520;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0200-00/2140007/BESTUUR/CBS/IE6/U;GBB-CBS;0200-00;2140007;IE6;Overdracht krediet van 2015 naar 2016;98967.1;81356.78;50000;91054.31;;
BP2014_2021-3/GBB-CBS/0200-00/2210100/BESTUUR/CBS/IE6/U;GBB-CBS;0200-00;2210100;IE6;Gebouwen - administratieve gebouwen - gemeenschapsgoederen;0;26000;;;;
BP2014_2021-3/GBB-CBS/0200-00/2250000/BESTUUR/CBS/IE6/U;GBB-CBS;0200-00;2250000;IE6;Aankoop straatmeubilair;2000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0200-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0200-00;2300000;IE6;hogedrukreiniger als aanhanger;65787.7;151000;1500;51500;;
BP2014_2021-3/GBB-CBS/0200-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0200-00;2400000;IE6;Overdracht krediet van 2015 naar 2016;0;;;;;
BP2014_2021-3/GBB-CBS/0200-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0200-00;2410000;IE6;Informaticamaterieel - gemeenschapsgoederen;;;4000;;;
BP2014_2021-3/GBB-CBS/0200-00/2430000/BESTUUR/CBS/IE6/U;GBB-CBS;0200-00;2430000;IE6;veegmachine;185013.84;150000;;35000;250000;40000
BP2014_2021-3/GBB-CBS/0200-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6001000;IE-GEEN;Aankoop technisch materiaal;4000;4000;4000;4000;4000;4000
BP2014_2021-3/GBB-CBS/0200-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;3500;10000;7500;2000;2000;2000
BP2014_2021-3/GBB-CBS/0200-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;4500;3500;3500;3500;3500;3500
BP2014_2021-3/GBB-CBS/0200-00/6103501/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6103501;IE-GEEN;Benodigdheden voor aanleg en onderhoud van wegen;26000;23000;23000;23000;23000;23000
BP2014_2021-3/GBB-CBS/0200-00/6103512/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6103512;IE-GEEN;Onderhoud straatmeubilair;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0200-00/6103513/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6103513;IE-GEEN;Sneeuwopruiming en ijzelbestrijding;15000;20000;20000;20000;20000;20000
BP2014_2021-3/GBB-CBS/0200-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6110000;IE-GEEN;Elektriciteit;4669;4739.04;4810.13;4882.28;4900;4900
BP2014_2021-3/GBB-CBS/0200-00/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6111000;IE-GEEN;Gas;6000;6000;6000;6000;6000;6000
BP2014_2021-3/GBB-CBS/0200-00/6112000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6112000;IE-GEEN;Stookolie;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0200-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6113000;IE-GEEN;Water;1530.23;1545.68;1561.36;1577.28;1600;1600
BP2014_2021-3/GBB-CBS/0200-00/6131001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6131001;IE-GEEN;Erelonen en vergoedingen notarissen, deurwaarders, advocaten;2000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0200-00/6141001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6141001;IE-GEEN;Kantoorbenodigdheden;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0200-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;5000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0200-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);10;15;15;15;15;15
BP2014_2021-3/GBB-CBS/0200-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;1900;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0200-00/6150001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6150001;IE-GEEN;Verkeerssignalisatie;25000;11000;11000;11000;11000;11000
BP2014_2021-3/GBB-CBS/0200-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;180;180;180;180;180;180
BP2014_2021-3/GBB-CBS/0200-00/6150011/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6150011;IE-GEEN;Kosten werkkleding;5000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0200-00/6150200/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6150200;IE-GEEN;Huur technisch materieel;5000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0200-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;32000;20000;20000;20000;20000;20000
BP2014_2021-3/GBB-CBS/0200-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;5500;5500;5500;5500;5500;1500
BP2014_2021-3/GBB-CBS/0200-00/6160001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;15000;7500;7500;7500;7500;7500
BP2014_2021-3/GBB-CBS/0200-00/6160003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6160003;IE-GEEN;Controle- en keuringskosten voertuigen;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0200-00/6160004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6160004;IE-GEEN;Olie en brandstof voor voertuigen;25000;25000;25000;25000;25000;25000
BP2014_2021-3/GBB-CBS/0200-00/6160300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;0;4500;4500;4500;4500;4500
BP2014_2021-3/GBB-CBS/0200-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;187554.44;217868.3;223315.01;228897.88;234620.33;240485.84
BP2014_2021-3/GBB-CBS/0200-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;200562.64;201898.7;187696.17;193638.57;192315.11;197622.99
BP2014_2021-3/GBB-CBS/0200-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;73788.38;89225.25;91731.05;94307.75;96665.44;99082.08
BP2014_2021-3/GBB-CBS/0200-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0200-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;50176.82;52467.24;53953.93;55477.77;55993.72;57393.56
BP2014_2021-3/GBB-CBS/0200-00/6219000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);-34250.01;-34250.01;-34250.01;-34250.01;-34250.01;-34250.01
BP2014_2021-3/GBB-CBS/0200-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;938.08;1309.8399999999999;1332.04;1354.68;1354.68;1354.68
BP2014_2021-3/GBB-CBS/0200-00/6222000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6222000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0200-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;1687.34;3395.17;3463.08;3532.34;3602.98;3675.04
BP2014_2021-3/GBB-CBS/0200-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;1953.78;2207.63;2262.8200000000002;2319.39;2319.39;2319.39
BP2014_2021-3/GBB-CBS/0200-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;160.58000000000001;365.99;371.48;377.05;300;300
BP2014_2021-3/GBB-CBS/0200-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6231003;IE-GEEN;Vakbondspremies;629.47;638.91;648.49;658.22;658.22;658.22
BP2014_2021-3/GBB-CBS/0200-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6231004;IE-GEEN;Maaltijdcheques;15200;15300;15300;15300;15300;15300
BP2014_2021-3/GBB-CBS/0200-00/6400009/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6400009;IE-GEEN;Belastingen en taksen op rollend materieel;4750;5250;5250;5250;5250;5250
BP2014_2021-3/GBB-CBS/0200-00/6430000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6430000;IE-GEEN;Vergoeding schadegevallen;3700;;;;;
BP2014_2021-3/GBB-CBS/0200-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0200-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0200-00/7000003/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0200-00;7000003;IE-GEEN;Verkoop van schroot/oud ijzer;0;0;0;0;0;0
BP2014_2021-3/GBB-CBS/0200-00/7000005/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0200-00;7000005;IE-GEEN;Verkoop van voertuigen, fietsen en bromfietsen;0;0;;;;
BP2014_2021-3/GBB-CBS/0200-00/7020000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0200-00;7020000;IE-GEEN;Opbrengsten uit prestaties;;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0200-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0200-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0200-00/7450000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0200-00;7450000;IE-GEEN;Recuperaties van kosten;0;0;0;0;0;0
BP2014_2021-3/GBB-CBS/0200-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0200-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;2400;2400;2400;2400;2400;2400
BP2014_2021-3/GBB-CBS/0210-00/6100200/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0210-00;6100200;IE-GEEN;Huur en huurlasten van gehuurde onroerende goederen (korte termijn);300;300;300;300;300;300
BP2014_2021-3/GBB-CBS/0290-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0290-00;6159999;IE-GEEN;Sensibilisatie mobiliteit;200;0;0;0;;
BP2014_2021-3/GBB-CBS/0300-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0300-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0300-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0300-00;6159999;IE-GEEN;Inzameling herbruikbare goederen;445000;425000;425000;425000;425000;425000
BP2014_2021-3/GBB-CBS/0300-00/7000003/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0300-00;7000003;IE-GEEN;Verkoop van schroot/oud ijzer;423;300;300;300;300;300
BP2014_2021-3/GBB-CBS/0300-00/7000099/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0300-00;7000099;IE-GEEN;Verkoop oud papier;44500;44500;44500;44500;44500;44500
BP2014_2021-3/GBB-CBS/0300-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0300-00;7040999;IE-GEEN;Fostplus en ontvangsten recyclage elektronische apparaten;880;880;880;880;880;880
BP2014_2021-3/GBB-CBS/0309-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0309-00;2410000;IE6;Informaticamaterieel - gemeenschapsgoederen;;;2000;;;
BP2014_2021-3/GBB-CBS/0309-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6001000;IE-GEEN;Aankoop technisch materiaal;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0309-00/6040000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;1270;0;0;0;;
BP2014_2021-3/GBB-CBS/0309-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0309-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;1300;300;300;300;300;300
BP2014_2021-3/GBB-CBS/0309-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6110000;IE-GEEN;Elektriciteit;2537.5;2575.56;2614.19;2653.4;2700;2700
BP2014_2021-3/GBB-CBS/0309-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6113000;IE-GEEN;Water;257.5;265.11;272.83999999999997;280.68;280;280
BP2014_2021-3/GBB-CBS/0309-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;3500;0;0;0;;
BP2014_2021-3/GBB-CBS/0309-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;700;700;700;700;700;700
BP2014_2021-3/GBB-CBS/0309-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);1.7;3.5;3.5;3.5;3.5;3.5
BP2014_2021-3/GBB-CBS/0309-00/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0309-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;250;250;250;250;250;250
BP2014_2021-3/GBB-CBS/0309-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;50;50;50;50;50;50
BP2014_2021-3/GBB-CBS/0309-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6159999;IE-GEEN;Diftar terugbetalingen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0309-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;38322;39152.550000000003;39106.36;40084.019999999997;41429.47;42258.06
BP2014_2021-3/GBB-CBS/0309-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;10919.26;11282.24;11351.8;11578.09;11807.41;12043.56
BP2014_2021-3/GBB-CBS/0309-00/6222000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6222000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0309-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;420.25;725.16;739.66;754.46;769.54;784.94
BP2014_2021-3/GBB-CBS/0309-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;436.11;412.5;412.5;412.5;412.5;412.5
BP2014_2021-3/GBB-CBS/0309-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6231003;IE-GEEN;Vakbondspremies;48.42;49.15;49.88;50.63;50.63;50.63
BP2014_2021-3/GBB-CBS/0309-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6231004;IE-GEEN;Maaltijdcheques;1500;1400;1400;1400;1400;1400
BP2014_2021-3/GBB-CBS/0309-00/6493000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6493000;IE-GEEN;Subsidiëring zwerfvuilacties;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0309-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0309-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0309-00/7000007/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0309-00;7000007;IE-GEEN;Verkoop compostbakken, bio bags enz...;2600;2600;2600;2600;2600;2600
BP2014_2021-3/GBB-CBS/0309-00/7000099/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0309-00;7000099;IE-GEEN;Verkoop compostoverschotten;0;0;0;0;0;0
BP2014_2021-3/GBB-CBS/0309-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0309-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0310-00/2140007/BESTUUR/CBS/IE6/U;GBB-CBS;0310-00;2140007;IE6;Plannen en studies - Activa in aanbouw;6000;;;;;
BP2014_2021-3/GBB-CBS/0310-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0310-00;6001000;IE-GEEN;Aankoop technisch materiaal;3000;2500;2500;2500;2500;2500
BP2014_2021-3/GBB-CBS/0310-00/6040000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0310-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0310-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0310-00;6110000;IE-GEEN;Elektriciteit;1116.5;1133.25;1150.25;1167.5;1200;1200
BP2014_2021-3/GBB-CBS/0310-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0310-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;;42000;;;;
BP2014_2021-3/GBB-CBS/0310-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0310-00;7040999;IE-GEEN;Tussenkomst plaatsing infiltratie;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0310-00/7330100/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0310-00;7330100;IE-GEEN;Op rioolnet aangesloten en aansluitbare gebouwen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0310-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0310-00;7406999;IE-GEEN;Subsidie infiltratiesystemen;;14000;;;;
BP2014_2021-3/GBB-CBS/0319-00/2240007/BESTUUR/CBS/IE6/U;GBB-CBS;0319-00;2240007;IE6;Wegen - Activa in aanbouw;;105275;;;;
BP2014_2021-3/GBB-CBS/0319-00/6103510/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0319-00;6103510;IE-GEEN;Aandeel in kosten voor onderhoud & ruiming onbevaarbare waterlopen;22000;22000;22000;22000;22000;22000
BP2014_2021-3/GBB-CBS/0319-00/6400005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0319-00;6400005;IE-GEEN;Belastingen op polders en wateringen;300;300;300;300;300;300
BP2014_2021-3/GBB-CBS/0319-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0319-00;7406999;IE-GEEN;Waterbeleid;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0320-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0320-00;6139999;IE-GEEN;Analyses oppervlaktewater;6600;0;0;6600;;
BP2014_2021-3/GBB-CBS/0320-00/6491000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0320-00;6491000;IE-GEEN;Toelage grondonderzoek;1500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0341-00/2140007/BESTUUR/CBS/IE6/U;GBB-CBS;0341-00;2140007;IE6;Overdracht krediet van 2015 naar 2016;9917;10000;;;;
