Code;Actie;Beleidsitem;Alg. rek.;Investeringsenveloppe;Omschrijving;Res. raming
GBB-CBS/0309-00/6222000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6222000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;€ 0,00
GBB-CBS/0309-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 420,25
GBB-CBS/0309-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 436,11
GBB-CBS/0309-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6231003;IE-GEEN;Vakbondspremies;€ 48,42
GBB-CBS/0309-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0309-00;6231004;IE-GEEN;Maaltijdcheques;€ 1.500,00
GBB-CBS/0309-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0309-00;6493000;IE-GEEN;Subsidiëring zwerfvuilacties;€ 0,00
GBB-CBS/0309-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0309-00/7000007/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0309-00;7000007;IE-GEEN;Verkoop compostbakken, bio bags enz...;€ 2.600,00
GBB-CBS/0309-00/7000099/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0309-00;7000099;IE-GEEN;Verkoop compostoverschotten;€ 1.000,00
GBB-CBS/0309-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0309-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 200,00
GBB-CBS/0310-00/2140007/BESTUUR/CBS/0/IE6/U;GBB-CBS;0310-00;2140007;IE6;Plannen en studies - Activa in aanbouw;€ 6.000,00
GBB-CBS/0310-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0310-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 2.500,00
GBB-CBS/0310-00/6040000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0310-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;€ 1.000,00
GBB-CBS/0310-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0310-00;6110000;IE-GEEN;Elektriciteit;€ 1.116,50
GBB-CBS/0310-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0310-00;7040999;IE-GEEN;Tussenkomst plaatsing infiltratie;€ 0,00
GBB-CBS/0310-00/7330100/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0310-00;7330100;IE-GEEN;Op rioolnet aangesloten en aansluitbare gebouwen;€ 0,00
GBB-CBS/0319-00/6103510/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0319-00;6103510;IE-GEEN;Aandeel in kosten voor onderhoud & ruiming onbevaarbare waterlopen;€ 22.000,00
GBB-CBS/0319-00/6400005/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0319-00;6400005;IE-GEEN;Belastingen op polders en wateringen;€ 300,00
GBB-CBS/0319-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0319-00;7406999;IE-GEEN;Waterbeleid;€ 20.000,00
GBB-CBS/0320-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0320-00;6139999;IE-GEEN;Analyses oppervlaktewater;€ 6.600,00
GBB-CBS/0320-00/6491000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0320-00;6491000;IE-GEEN;Toelage grondonderzoek;€ 1.500,00
GBB-CBS/0329-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0329-00;6001000;IE-GEEN;Aankoop technisch materiaal;
GBB-CBS/0341-00/2140007/BESTUUR/CBS/0/IE6/U;GBB-CBS;0341-00;2140007;IE6;Overdracht krediet van 2015 naar 2016;€ 19.917,00
GBB-CBS/0341-00/6170001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0341-00;6170001;IE-GEEN;Erosiecoördinator;€ 8.900,00
GBB-CBS/0341-00/7405002/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0341-00;7405002;IE-GEEN;Personeelssubsidies algemeen;€ 8.900,00
GBB-CBS/0390-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 1,00
GBB-CBS/0390-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 35.842,27
GBB-CBS/0390-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 22.132,00
GBB-CBS/0390-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 14.084,00
GBB-CBS/0390-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0390-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 6.986,66
GBB-CBS/0390-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 242,62
GBB-CBS/0390-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 262,66
GBB-CBS/0390-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 112,23
GBB-CBS/0390-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6231003;IE-GEEN;Vakbondspremies;€ 96,84
GBB-CBS/0390-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0390-00;6231004;IE-GEEN;Maaltijdcheques;€ 2.200,00
GBB-CBS/0390-00/6493000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6493000;IE-GEEN;Subsidie Bond Beter Leefmilieu;€ 509,80
GBB-CBS/0390-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0390-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0390-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 300,00
GBB-CBS/0470-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0470-00;6001000;IE-GEEN;Aankoop technisch materiaal;
GBB-CBS/0470-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0470-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 4.700,00
GBB-CBS/0520-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 0,00
GBB-CBS/0520-00/6040000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;€ 0,00
GBB-CBS/0520-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0,00
GBB-CBS/0520-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 12.054,53
GBB-CBS/0520-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 4.928,07
GBB-CBS/0520-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0520-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 275,00
GBB-CBS/0520-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6231003;IE-GEEN;Vakbondspremies;€ 46,55
GBB-CBS/0520-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0520-00;6231004;IE-GEEN;Maaltijdcheques;€ 315,00
GBB-CBS/0520-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0520-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0520-00/7000008/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0520-00;7000008;IE-GEEN;Verkoop van infobrochures;€ 700,00
GBB-CBS/0520-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0520-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 75,00
GBB-CBS/0521-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0521-00;6159999;IE-GEEN;Overige exploitatiekosten;€ 1.000,00
GBB-CBS/0521-00/6493000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0521-00;6493000;IE-GEEN;Toelage toerisme Vlaams-Brabant;€ 4.896,50
GBB-CBS/0521-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0521-00;6493000;IE-GEEN;Toegestane werkingssubsidies aan verenigingen;
GBB-CBS/0600-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0600-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0,00
GBB-CBS/0600-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0600-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 112.672,00
GBB-CBS/0600-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0600-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 45.270,00
GBB-CBS/0600-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0600-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0600-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0600-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 715,28
GBB-CBS/0600-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0600-00;6231003;IE-GEEN;Vakbondspremies;€ 96,84
GBB-CBS/0600-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0600-00;6231004;IE-GEEN;Maaltijdcheques;€ 3.200,00
GBB-CBS/0600-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0600-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0600-00/7020004/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0600-00;7020004;IE-GEEN;Verstrekken van Stedenbouwkundige inlichtingen;€ 19.000,00
GBB-CBS/0600-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0600-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 500,00
GBB-CBS/0610-00/2200100/BESTUUR/CBS/0/IE6/U;GBB-CBS;0610-00;2200100;IE6;Onbebouwde terreinen - landbouwgronden - gemeenschapsgoederen;€ 200.000,00
GBB-CBS/0610-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0610-00;6493000;IE-GEEN;Honoraria GECORO-voorzitter;€ 1.500,00
GBB-CBS/0620-00/7500000/BESTUUR/CBS/600/IE-GEEN/O;GBB-CBS;0620-00;7500000;IE-GEEN;Dividenden Demer en Dijle;€ 500,00
GBB-CBS/0621-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0621-00;7406999;IE-GEEN;subsidie actualisatie leegstandregister;€ 115,00
GBB-CBS/0640-00/6599999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0640-00;6599999;IE-GEEN;Overige diverse financiÃ«le kosten;€ 120,00
GBB-CBS/0640-00/7500000/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0640-00;7500000;IE-GEEN;Opbrengsten uit financiÃ«le vaste activa;
GBB-CBS/0640-00/7500000/BESTUUR/CBS/600/IE-GEEN/O;GBB-CBS;0640-00;7500000;IE-GEEN;Opbrengsten uit financiÃ«le vaste activa;€ 212.600,00
GBB-CBS/0640-00/7599999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0640-00;7599999;IE-GEEN;Dividenden intercommunale vereniging voor electriciteitsvoorziening;€ 0,00
GBB-CBS/0650-00/6599999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0650-00;6599999;IE-GEEN;Overige diverse financiÃ«le kosten;€ 30,00
GBB-CBS/0650-00/7500000/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0650-00;7500000;IE-GEEN;Opbrengsten uit financiÃ«le vaste activa;
GBB-CBS/0650-00/7500000/BESTUUR/CBS/600/IE-GEEN/O;GBB-CBS;0650-00;7500000;IE-GEEN;Opbrengsten uit financiÃ«le vaste activa;€ 64.600,00
GBB-CBS/0650-00/7599999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0650-00;7599999;IE-GEEN;Dividenden intercommunale vereniging voor gasvoorziening;€ 0,00
GBB-CBS/0670-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0670-00;6110000;IE-GEEN;Openbare verlichting;€ 103.500,00
GBB-CBS/0670-00/6150300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0670-00;6150300;IE-GEEN;Onderhoud openbare verlichting;€ 32.000,00
GBB-CBS/0680-00/2300000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0680-00;2300000;IE6;Overdracht krediet van 2015 naar 2016;€ 1,80
GBB-CBS/0680-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 10.000,00
GBB-CBS/0680-00/6103501/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6103501;IE-GEEN;Benodigdheden voor aanleg en onderhoud van wegen;€ 12.700,00
GBB-CBS/0680-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 10,00
GBB-CBS/0680-00/6141999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6141999;IE-GEEN;Overige administratiekosten;€ 100,00
GBB-CBS/0680-00/6150001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6150001;IE-GEEN;Aankoop klein materieel;€ 5.000,00
GBB-CBS/0680-00/6150011/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6150011;IE-GEEN;Kosten werkkleding;€ 4.400,00
GBB-CBS/0680-00/6150300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;€ 1.000,00
GBB-CBS/0680-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 154.924,00
GBB-CBS/0680-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 177.193,56
GBB-CBS/0680-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 62.833,25
GBB-CBS/0680-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0680-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 47.184,98
GBB-CBS/0680-00/6219000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);€ -34.250,01
GBB-CBS/0680-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 1.244,01
GBB-CBS/0680-00/6222000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6222000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;€ 0,00
GBB-CBS/0680-00/6222100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6222100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek.-hospitalisatieverzek.-gesubs.contract.;€ 1.400,00
GBB-CBS/0680-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 1.581,06
GBB-CBS/0680-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 2.143,66
GBB-CBS/0680-00/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 1.500,00
GBB-CBS/0680-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6231003;IE-GEEN;Vakbondspremies;€ 532,63
GBB-CBS/0680-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0680-00;6231004;IE-GEEN;Maaltijdcheques;€ 15.000,00
GBB-CBS/0680-00/6491000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6491000;IE-GEEN;Toelage aanplantingen;€ 1.000,00
GBB-CBS/0680-00/6493000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6493000;IE-GEEN;Toelage Regionaal Landschap Dijleland;€ 5.982,77
GBB-CBS/0680-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0680-00/7405999/BESTUUR/CBS/100/IE-GEEN/O;GBB-CBS;0680-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;€ 0,00
GBB-CBS/0680-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0680-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 2.100,00
GBB-CBS/0690-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0690-00;7040999;IE-GEEN;Retributie op werken aan nutsvoorzieningen;€ 26.091,51
GBB-CBS/0701-00/1780001/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0701-00;1780001;IE-GEEN;Lopende waarborgen zaalverhuur vanaf 2016;
GBB-CBS/0701-00/2210500/BESTUUR/CBS/0/IE6/U;GBB-CBS;0701-00;2210500;IE6;Gebouwen - culturele gebouwen - gemeenschapsgoederen;€ 120.000,00
GBB-CBS/0701-00/2300000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0701-00;2300000;IE6;Installaties, machines en uitrusting - gemeenschapsgoederen;€ 3.000,00
GBB-CBS/0701-00/2400000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0701-00;2400000;IE6;Meubilair - gemeenschapsgoederen;€ 2.200,00
GBB-CBS/0701-00/2410000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0701-00;2410000;IE6;Overdracht krediet van 2015 naar 2016;€ 7.105,06
GBB-CBS/0701-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 0,00
GBB-CBS/0701-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 30.000,00
GBB-CBS/0701-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 51.150,00
GBB-CBS/0701-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6110000;IE-GEEN;Elektriciteit;€ 34.500,00
GBB-CBS/0701-00/6111000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6111000;IE-GEEN;Gas;€ 32.000,00
GBB-CBS/0701-00/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6113000;IE-GEEN;Water;€ 11.000,00
GBB-CBS/0701-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6139999;IE-GEEN;Vrijwilligers cultuur;€ 0,00
GBB-CBS/0701-00/6141001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6141001;IE-GEEN;Kantoorbenodigdheden;€ 3.000,00
GBB-CBS/0701-00/6141002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6141002;IE-GEEN;Documentatie en abonnementen;€ 400,00
GBB-CBS/0701-00/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 5.800,00
GBB-CBS/0701-00/6141006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;€ 9.000,00
GBB-CBS/0701-00/6142001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 6.000,00
GBB-CBS/0701-00/6142800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;€ 11.000,00
GBB-CBS/0701-00/6143007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6143007;IE-GEEN;Publiciteit, advertenties & info;€ 4.250,00
GBB-CBS/0701-00/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;€ 400,00
GBB-CBS/0701-00/6150001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6150001;IE-GEEN;Aankoop klein materieel;€ 2.500,00
GBB-CBS/0701-00/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 2.000,00
GBB-CBS/0701-00/6150300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;€ 6.000,00
GBB-CBS/0701-00/6150800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;€ 1.200,00
GBB-CBS/0701-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6159999;IE-GEEN;Overige exploitatiekosten;€ 1.500,00
GBB-CBS/0701-00/6160001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;€ 500,00
GBB-CBS/0701-00/6160003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6160003;IE-GEEN;Controle- en keuringskosten voertuigen;€ 100,00
GBB-CBS/0701-00/6160004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6160004;IE-GEEN;Olie en brandstof voor voertuigen;€ 1.600,00
GBB-CBS/0701-00/6160300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;€ 350,00
GBB-CBS/0701-00/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 0,00
GBB-CBS/0701-00/6409999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6409999;IE-GEEN;Overige werkingsbelastingen;
GBB-CBS/0701-00/6430100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0701-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;€ 1.000,00
GBB-CBS/0701-00/7000006/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0701-00;7000006;IE-GEEN;Verkoop van groene stroom;€ 0,00
GBB-CBS/0701-00/7000099/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0701-00;7000099;IE-GEEN;Opbrengsten uit andere verkopen;
GBB-CBS/0701-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0701-00;7040999;IE-GEEN;Terugvordering schade zaalverhuur+materiaal;€ 600,00
GBB-CBS/0701-00/7050001/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0701-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;€ 49.500,00
GBB-CBS/0701-00/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0701-00;7404999;IE-GEEN;Overige algemene werkingssubsidies;€ 0,00
GBB-CBS/0701-00/7405002/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0701-00;7405002;IE-GEEN;Personeelssubsidies algemeen;€ 0,00
GBB-CBS/0701-00/7405999/BESTUUR/CBS/800/IE-GEEN/O;GBB-CBS;0701-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;€ 3.532,45
GBB-CBS/0701-00/7409999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0701-00;7409999;IE-GEEN;Eeneurosubsidie;€ 0,00
GBB-CBS/0701-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0701-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 0,00
GBB-CBS/0703-00/2400000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0703-00;2400000;IE6;bureaustoelen;€ 817,03
